"Velocity:0","Velocity:1","Velocity:2","Points:0","Points:1","Points:2"
0,0,0,1.2203,0,2.3102
0,0,0,0.10538,0,2.0041
0,0,0,1.4854,0,2.6772
0,0,0,1.2312,0,2.5527
0,0,0,0.8808,0,2.2114
0,0,0,0.1255,0,1.6109
0,0,0,0.97647,0,1.6357
0,0,0,1.7214,0,0.24829
0,0,0,0.39265,0,0.38002
0,0,0,0.59105,0,1.2624
0,0,0,1.5658,0,0.25189
0,0,0,1.4745,0,0.97443
0,0,0,1.3347,0,0.85518
0,0,0,1.5837,0,0.96027
0,0,0,1.3614,0,0.97386
0,0,0,1.2512,0,0.97414
0,0,0,0.86912,0,1.1727
0,0,0,1.2642,0,0.60754
0,0,0,1.9922,0,0.8064
0,0,0,1.6444,0,0.86844
0,0,0,1.3143,0,0.12314
0,0,0,1.4183,0,0.97472
0,0,0,1.3978,0,0.86452
0,0,0,1.5303,0,0.97203
0,0,0,0.97592,0,1.4582
0,0,0,0.97785,0,1.5812
0,0,0,0.8641,0,1.4409
0,0,0,0.97971,0,1.2309
0,0,0,0.24402,0,1.6626
0,0,0,0.11256,0,1.8957
0,0,0,0.61083,0,1.4486
0,0,0,0.5004,0,1.1172
0,0,0,0.24435,0,1.1376
0,0,0,0.97669,0,1.4007
0,0,0,0.9778,0,1.3436
0,0,0,0.24444,0,1.3998
0,0,0,0.1221,0,1.4692
0,0,0,0.50314,0,1.4792
0,0,0,0.85323,0,1.658
0,0,0,0.24447,0,1.4958
0,0,0,0.60514,0,1.6288
0,0,0,0.8304,0,1.5453
0,0,0,0.48328,0,2.5872
0,0,0,0.1746,0,2.1237
0,0,0,1.0798,0,2.3242
0,0,0,1.2326,0,0.24927
0,0,0,0.46955,0,1.0649
0,0,0,0.8586,0,0.5609
0,0,0,0.82254,0,0.14657
0,0,0,1.1585,0,0.97292
0,0,0,0.85754,0,1.3718
0,0,0,0.24698,0,1.0354
0,0,0,0.29688,0,0.47485
0,0,0,0.68711,0,0.19232
0,0,0,0.98871,0,1.1187
0,0,0,0.97831,0,1.2853
0,0,0,0.50048,0,1.6846
0,0,0,0.12256,0,1.2653
0,0,0,0.1222,0,1.3751
0,0,0,2.6675,0,1.346
0,0,0,2.3792,0,2.3985
0,0,0,2.6783,0,1.7891
0,0,0,2.7163,0,0.76889
0,0,0,1.8178,0,1.1435
0,0,0,1.6552,0,2.6776
0,0,0,1.8819,0,2.5609
0,0,0,2.3815,0,2.0544
0,0,0,1.9487,0,2.2481
0,0,0,2.5519,0,1.8378
0,0,0,2.2332,0,1.9473
0,0,0,1.8184,0,2.6794
0,0,0,1.9583,0,2.682
0,0,0,1.4004,0,1.9443
0,0,0,1.3982,0,2.5532
0,0,0,1.8003,0,2.3321
0,0,0,1.7291,0,2.5556
0,0,0,1.9481,0,1.3635
0,0,0,2.3151,0,1.7482
0,0,0,2.1908,0,1.3679
0,0,0,2.3051,0,1.6287
0,0,0,2.5638,0,1.7182
0,0,0,1.6933,0,1.8245
0,0,0,1.1431,0,2.676
0,0,0,1.811,0,0.12738
0,0,0,2.4213,0,0.60302
0,0,0,1.6535,0,0.12428
0,0,0,1.4856,0,0.12352
0,0,0,2.3166,0,1.1427
0,0,0,2.1206,0,0.20701
0,0,0,1.7442,0,0.46722
0,0,0,1.8446,0,0.24065
0,0,0,2.1838,0,1.1738
0,0,0,2.2018,0,0.36565
0,0,0,2.5527,0,1.2339
0,0,0,2.6979,0,0.84275
0,0,0,1.5571,0,0.48127
0,0,0,1.8161,0,0.98047
0,0,0,2.3263,0,1.0524
0,0,0,2.2549,0,0.81429
0,0,0,2.5661,0,0.8844
0,0,0,1.0716,0,0.24977
0,0,0,2.3526,0,0.38473
0,0,0,2.66,0,1.096
0,0,0,2.5001,0,0.28979
0,0,0,0.12227,0,1.5137
0,0,0,1.1048,0,0.97528
0,0,0,0.53848,0,0.8625
0,0,0,1.2308,0,0.86515
0,0,0,0.97792,0,1.5186
0,0,0,0.24467,0,1.5526
0,0,0,1.6217,0,0.62073
0,0,0,1.5156,0,0.86288
0,0,0,0.49175,0,1.3427
0,0,0,0.14336,0,0.71814
0,0,0,1.1365,0,0.8573
0,0,0,1.3031,0,1.8262
0,0,0,2.3162,0,1.3167
0,0,0,0.98356,0,1.8084
0,0,0,1.3621,0,2.1782
0,0,0,1.5906,0,2.3045
0,0,0,1.6861,0,1.9585
0,0,0,2.3127,0,1.4333
0,0,0,2.3094,0,1.5468
0,0,0,1.817,0,1.7959
0,0,0,0.14169,0,0.97953
0,0,0,0.85851,0,1.2461
0,0,0,2.1905,0,1.485
0,0,0,1.9462,0,1.474
0,0,0,1.5729,0,1.9452
0,0,0,0.85614,0,1.3101
0,0,0,0.61093,0,1.5203
0,0,0,0.57088,0,1.9386
0,0,0,1.2475,0,2.1936
0,0,0,0.9832,0,0.99233
0,0,0,0.25601,0,0.9115
0,0,0,1.3404,0,1.9473
0,0,0,1.303,0,0.9736
0,0,0,1.3654,0,0.46763
0,0,0,0.12546,0,1.7116
0,0,0,0.11958,0,1.8205
0,0,0,0.69738,0,2.4998
0,0,0,0.46935,0,1.7352
0,0,0,0.24228,0,1.7592
0,0,0,0.6019,0,1.3207
0,0,0,0.24443,0,1.4471
0,0,0,0.60501,0,1.1748
0,0,0,0.12212,0,1.3233
0,0,0,0.23485,0,1.8423
0,0,0,0.48693,0,1.8164
0,0,0,0.89216,0,2.5197
0,0,0,0.97111,0,2.6688
0,0,0,0.44051,0,2.199
0,0,0,0.36403,0,2.4024
0,0,0,1.117,0,1.9617
0,0,0,0.80766,0,1.9849
0,0,0,1.1249,0,2.2008
0,0,0,1.0668,0,2.5488
0,0,0,0.79557,0,2.6586
0,0,0,0.49132,0,1.5736
0,0,0,1.3995,0,0.24839
0,0,0,0.92312,0,0.26101
0,0,0,1.2075,0,0.51623
0,0,0,1.1663,0,0.59214
0,0,0,0.97993,0,0.12861
0,0,0,0.99985,0,0.47261
0,0,0,0.11767,0,0.83845
0,0,0,0.80993,0,0.8152
0,0,0,0.1251,0,1.0872
0,0,0,0.12502,0,1.1981
0,0,0,0.59487,0,0.37257
0,0,0,0.48935,0,1.3937
0,0,0,0.48577,0,0.98394
0,0,0,0.245,0,1.3025
0,0,0,0.30378,0,0.65063
0,0,0,1.1447,0,0.12379
0,0,0,0.24673,0,1.2456
0,0,0,0.47974,0,1.2365
0,0,0,0.60952,0,1.3828
0,0,0,0.2445,0,1.3521
0,0,0,0.1222,0,1.4225
0,0,0,2.6313,0,1.2477
0,0,0,2.639,0,1.7243
0,0,0,2.5005,0,1.6855
0,0,0,2.7628,0,1.6286
0,0,0,2.1523,0,1.541
0,0,0,2.7067,0,1.6048
0,0,0,2.7372,0,1.9708
0,0,0,2.7126,0,2.1276
0,0,0,1.7331,0,1.4452
0,0,0,2.6413,0,1.5983
0,0,0,2.6194,0,1.3113
0,0,0,1.8728,0,1.1685
0,0,0,2.0291,0,1.2547
0,0,0,1.986,0,1.4181
0,0,0,2.7599,0,1.3355
0,0,0,2.7677,0,1.3913
0,0,0,1.753,0,1.6191
0,0,0,2.5937,0,1.9051
0,0,0,2.7107,0,0.6767
0,0,0,2.7285,0,0.90119
0,0,0,2.7638,0,0.93302
0,0,0,2.5763,0,1.2792
0,0,0,2.6911,0,0.5045
0,0,0,2.7316,0,0.96316
0,0,0,2.6494,0,1.0569
0,0,0,1.7773,0,1.4821
0,0,0,2.7043,0,1.2541
0,0,0,2.7504,0,1.1529
0,0,0,1.7359,0,1.2805
0,0,0,1.3651,0,1.734
0,0,0,1.7413,0,1.3898
0,0,0,2.3558,0,2.1518
0,0,0,1.9212,0,1.3172
0,0,0,2.6994,0,1.1243
0,0,0,1.7353,0,1.2137
0,0,0,1.7215,0,1.0173
0,0,0,1.769,0,0.56909
0,0,0,1.7958,0,1.3659
0,0,0,1.7802,0,1.1803
0,0,0,2.1512,0,2.036
0,0,0,1.9851,0,1.5346
0,0,0,1.7709,0,1.7136
0,0,0,1.4949,0,1.7393
0,0,0,1.4665,0,1.7924
0,0,0,1.3344,0,1.781
0,0,0,1.2066,0,1.7921
0,0,0,1.5824,0,1.794
0,0,0,1.6204,0,1.7351
0,0,0,1.5712,0,0.65973
0,0,0,1.2666,0,1.8735
0,0,0,1.434,0,1.7352
0,0,0,1.6261,0,1.913
0,0,0,1.176,0,1.7353
0,0,0,1.1402,0,1.7818
0,0,0,1.1756,0,1.9921
0,0,0,0.2037,0,1.4703
0,0,0,0.92719,0,1.485
0,0,0,0.6325,0,1.2207
0,0,0,1.5436,0,1.0656
0,0,0,1.2797,0,0.81728
0,0,0,1.6314,0,1.0052
0,0,0,1.4491,0,1.0194
0,0,0,1.2459,0,1.0645
0,0,0,0.82117,0,1.2177
0,0,0,1.3638,0,1.0655
0,0,0,2.1584,0,0.71655
0,0,0,1.4204,0,1.0613
0,0,0,1.637,0,0.9375
0,0,0,1.6504,0,1.0585
0,0,0,1.4599,0,0.88035
0,0,0,1.4395,0,0.92616
0,0,0,1.5428,0,0.92531
0,0,0,1.0198,0,1.4298
0,0,0,0.92713,0,1.6162
0,0,0,0.81246,0,1.4942
0,0,0,1.0656,0,1.2874
0,0,0,0.28554,0,1.5149
0,0,0,1.0681,0,1.5954
0,0,0,0.45291,0,1.5099
0,0,0,1.0512,0,1.1198
0,0,0,0.40576,0,1.2466
0,0,0,0.32408,0,1.1343
0,0,0,0.93006,0,1.4256
0,0,0,0.2852,0,1.3287
0,0,0,0.16298,0,1.3993
0,0,0,0.5569,0,1.4732
0,0,0,0.94343,0,1.6949
0,0,0,0.32467,0,1.4473
0,0,0,0.6472,0,1.586
0,0,0,0.87593,0,1.5157
0,0,0,0.93199,0,0.6837
0,0,0,1.3724,0,0.66431
0,0,0,1.1769,0,1.0646
0,0,0,0.81973,0,1.395
0,0,0,0.16424,0,1.1393
0,0,0,0.94476,0,1.1821
0,0,0,1.0203,0,1.2557
0,0,0,1.062,0,1.2302
0,0,0,0.53602,0,1.6308
0,0,0,0.078189,0,1.2979
0,0,0,0.040604,0,1.4222
0,0,0,1.0218,0,1.1849
0,0,0,2.7185,0,1.3724
0,0,0,2.7145,0,1.312
0,0,0,2.5501,0,2.2665
0,0,0,2.5058,0,1.7614
0,0,0,2.614,0,0.72902
0,0,0,2.6328,0,1.984
0,0,0,2.3424,0,1.9642
0,0,0,1.3973,0,1.8661
0,0,0,2.7245,0,2.21
0,0,0,2.7617,0,1.686
0,0,0,1.872,0,1.2959
0,0,0,2.7245,0,1.8458
0,0,0,2.7494,0,1.5549
0,0,0,2.108,0,1.4793
0,0,0,2.465,0,1.8307
0,0,0,1.2443,0,1.7355
0,0,0,2.3304,0,0.5286
0,0,0,1.7387,0,1.1582
0,0,0,1.8642,0,0.70531
0,0,0,1.8693,0,0.47388
0,0,0,1.9569,0,0.14947
0,0,0,2.1164,0,1.2509
0,0,0,2.6347,0,1.1356
0,0,0,1.8253,0,0.84453
0,0,0,2.7247,0,0.59189
0,0,0,2.3804,0,0.73939
0,0,0,2.3815,0,0.85368
0,0,0,1.2081,0,1.0079
0,0,0,2.4814,0,1.236
0,0,0,0.16298,0,1.4947
0,0,0,1.0656,0,1.4009
0,0,0,1.2754,0,1.0174
0,0,0,1.1788,0,0.82328
0,0,0,0.1059,0,2.271
0,0,0,1.0206,0,1.6134
0,0,0,1.0219,0,1.4867
0,0,0,0.32797,0,1.5541
0,0,0,1.5421,0,0.58341
0,0,0,1.6396,0,0.69176
0,0,0,1.503,0,0.77374
0,0,0,1.0685,0,1.5053
0,0,0,0.46006,0,1.4382
0,0,0,0.052774,0,0.78321
0,0,0,1.2036,0,0.93671
0,0,0,1.3793,0,1.9832
0,0,0,1.7322,0,1.5079
0,0,0,1.0815,0,1.7775
0,0,0,1.6859,0,2.257
0,0,0,1.5206,0,1.9052
0,0,0,2.3584,0,1.3712
0,0,0,1.8679,0,1.5989
0,0,0,1.9399,0,1.6667
0,0,0,2.3812,0,1.6983
0,0,0,0.086622,0,1.139
0,0,0,0.7748,0,1.3085
0,0,0,2.2305,0,1.4286
0,0,0,1.9872,0,1.3105
0,0,0,1.4213,0,1.9044
0,0,0,0.81612,0,1.2768
0,0,0,0.66626,0,1.4747
0,0,0,0.65242,0,2.0607
0,0,0,1.3102,0,2.265
0,0,0,0.9984,0,0.59573
0,0,0,0.17553,0,0.91059
0,0,0,1.4342,0,2.1195
0,0,0,1.3328,0,1.879
0,0,0,1.2279,0,0.79492
0,0,0,0.077989,0,1.7647
0,0,0,0.16421,0,1.6619
0,0,0,0.2812,0,1.7126
0,0,0,0.58186,0,1.2147
0,0,0,0.28515,0,1.3765
0,0,0,0.59327,0,1.103
0,0,0,0.28545,0,1.2843
0,0,0,0.20431,0,1.7115
0,0,0,0.68632,0,1.8565
0,0,0,0.26631,0,2.2514
0,0,0,1.2022,0,1.864
0,0,0,0.92318,0,2.0998
0,0,0,1.008,0,2.1449
0,0,0,0.63919,0,2.6662
0,0,0,0.95532,0,2.326
0,0,0,0.082923,0,1.5551
0,0,0,0.53054,0,1.5254
0,0,0,1.2688,0,0.45248
0,0,0,1.1009,0,0.53404
0,0,0,0.54521,0,0.1348
0,0,0,0.24685,0,0.81125
0,0,0,0.9746,0,0.8504
0,0,0,0.057312,0,1.0884
0,0,0,0.031658,0,1.2787
0,0,0,0.20633,0,1.1895
0,0,0,0.5176,0,1.4316
0,0,0,0.084933,0,0.93323
0,0,0,0.40711,0,1.3475
0,0,0,0.2068,0,1.2816
0,0,0,0.446,0,0.53319
0,0,0,0.28552,0,1.1881
0,0,0,0.45084,0,1.3722
0,0,0,0.69115,0,1.3098
0,0,0,0.32561,0,1.3039
0,0,0,0.033947,0,1.5185
0,0,0,0.40353,0,1.4606
0,0,0,2.7459,0,1.7953
0,0,0,2.2538,0,2.3209
0,0,0,2.5164,0,1.6245
0,0,0,2.5961,0,1.781
0,0,0,2.5059,0,1.9014
0,0,0,2.4946,0,2.121
0,0,0,2.3498,0,2.2684
0,0,0,2.4626,0,2.3221
0,0,0,2.5478,0,2.0251
0,0,0,2.7291,0,1.442
0,0,0,2.6308,0,1.5372
0,0,0,2.5946,0,1.6826
0,0,0,2.7276,0,1.7317
0,0,0,2.6829,0,2.3008
0,0,0,2.6384,0,1.8451
0,0,0,2.6359,0,1.6628
0,0,0,2.7191,0,1.6645
0,0,0,2.1218,0,2.2918
0,0,0,2.2503,0,2.6656
0,0,0,2.4779,0,0.87486
0,0,0,2.2884,0,0.66685
0,0,0,2.7521,0,1.0967
0,0,0,2.752,0,1.03
0,0,0,2.117,0,0.50875
0,0,0,2.4697,0,0.45252
0,0,0,2.6467,0,0.88989
0,0,0,2.613,0,0.95178
0,0,0,2.7,0,1.0694
0,0,0,2.5586,0,0.54034
0,0,0,2.5082,0,0.69019
0,0,0,2.5995,0,1.0214
0,0,0,2.7569,0,1.28
0,0,0,2.6055,0,1.0842
0,0,0,2.5127,0,1.2819
0,0,0,1.7417,0,1.5622
0,0,0,1.7849,0,1.3057
0,0,0,1.9082,0,1.4168
0,0,0,2.0266,0,1.3633
0,0,0,2.3832,0,1.5637
0,0,0,2.1081,0,1.3648
0,0,0,2.223,0,1.7786
0,0,0,2.3004,0,1.8575
0,0,0,1.9331,0,1.0579
0,0,0,2.5192,0,1.3831
0,0,0,1.729,0,0.86599
0,0,0,2.0891,0,0.93251
0,0,0,2.6179,0,1.4432
0,0,0,2.7658,0,1.4941
0,0,0,1.9512,0,1.8208
0,0,0,2.2767,0,2.0555
0,0,0,2.6017,0,1.3807
0,0,0,2.7193,0,1.5019
0,0,0,2.2736,0,1.3715
0,0,0,2.1485,0,1.4235
0,0,0,2.3947,0,1.4376
0,0,0,2.4734,0,1.5658
0,0,0,2.584,0,1.6332
0,0,0,2.4885,0,1.3311
0,0,0,2.4759,0,1.4415
0,0,0,2.12,0,1.6035
0,0,0,2.237,0,1.5489
0,0,0,1.9064,0,1.5309
0,0,0,2.0261,0,1.476
0,0,0,2.3507,0,1.4968
0,0,0,2.2714,0,1.4905
0,0,0,1.6812,0,1.7364
0,0,0,1.8271,0,1.9402
0,0,0,2.1949,0,1.6818
0,0,0,2.5955,0,1.1854
0,0,0,2.5073,0,1.181
0,0,0,1.9963,0,1.197
0,0,0,1.9544,0,0.97576
0,0,0,2.3154,0,0.94553
0,0,0,2.2212,0,1.019
0,0,0,2.1519,0,1.3099
0,0,0,2.2372,0,1.3104
0,0,0,1.8724,0,1.4707
0,0,0,1.7913,0,1.0881
0,0,0,1.8671,0,1.0947
0,0,0,2.0246,0,1.6112
0,0,0,1.795,0,1.5776
0,0,0,1.7357,0,1.6746
0,0,0,1.8534,0,1.6764
0,0,0,2.5158,0,1.503
0,0,0,2.5925,0,1.4962
0,0,0,1.803,0,2.2042
0,0,0,2.0959,0,1.8578
0,0,0,1.9223,0,1.2004
0,0,0,1.742,0,1.3386
0,0,0,1.8703,0,1.3574
0,0,0,1.8622,0,1.2353
0,0,0,1.7918,0,1.2417
0,0,0,1.5823,0,2.2242
0,0,0,1.3045,0,1.739
0,0,0,1.0113,0,2.2423
0,0,0,2.0496,0,2.3965
0,0,0,1.1161,0,1.738
0,0,0,1.0595,0,1.6428
0,0,0,0.84605,0,1.816
0,0,0,1.059,0,1.9194
0,0,0,1.1906,0,2.1201
0,0,0,1.5682,0,2.1465
0,0,0,1.5173,0,2.2768
0,0,0,2.0731,0,2.1475
0,0,0,1.8691,0,2.1159
0,0,0,1.1718,0,1.9255
0,0,0,1.2735,0,1.7826
0,0,0,1.4217,0,1.9823
0,0,0,1.6815,0,1.8839
0,0,0,1.5532,0,1.7345
0,0,0,1.527,0,2.3475
0,0,0,1.4019,0,2.0243
0,0,0,1.461,0,2.0132
0,0,0,1.313,0,2.3274
0,0,0,0.97353,0,1.9459
0,0,0,0.72999,0,2.3078
0,0,0,1.2305,0,2.0103
0,0,0,1.3399,0,2.0172
0,0,0,1.6269,0,1.9941
0,0,0,1.461,0,1.8656
0,0,0,1.288,0,1.9226
0,0,0,1.2817,0,1.9853
0,0,0,1.7308,0,1.86
0,0,0,1.7153,0,1.7738
0,0,0,0.59282,0,1.6973
0,0,0,0.74051,0,2.1494
0,0,0,1.0695,0,1.8631
0,0,0,1.1276,0,1.8821
0,0,0,1.569,0,2.0149
0,0,0,1.6535,0,1.783
0,0,0,1.7425,0,1.9159
0,0,0,1.378,0,1.9069
0,0,0,1.3978,0,1.7816
0,0,0,1.5753,0,1.8693
0,0,0,1.5186,0,1.9832
0,0,0,0.55101,0,2.3613
0,0,0,0.31568,0,2.0947
0,0,0,2.032,0,0.40837
0,0,0,2.241,0,0.47603
0,0,0,0.9002,0,1.225
0,0,0,1.1164,0,1.0618
0,0,0,1.3062,0,1.0609
0,0,0,0.76764,0,0.43333
0,0,0,0.4446,0,0.90419
0,0,0,0.84168,0,0.98652
0,0,0,1.176,0,0.67237
0,0,0,1.5774,0,0.81832
0,0,0,1.0725,0,0.93415
0,0,0,1.0818,0,1.0221
0,0,0,1.3282,0,0.92026
0,0,0,1.1182,0,0.80197
0,0,0,1.4591,0,0.5142
0,0,0,1.0709,0,0.86854
0,0,0,1.1325,0,0.91882
0,0,0,2.0733,0,0.6379
0,0,0,1.6547,0,0.53561
0,0,0,1.3628,0,0.82382
0,0,0,1.5678,0,1.0147
0,0,0,1.1769,0,0.88033
0,0,0,1.141,0,1.018
0,0,0,0.73523,0,0.65275
0,0,0,1.4777,0,1.0662
0,0,0,1.2951,0,0.52147
0,0,0,1.2664,0,0.92661
0,0,0,1.6018,0,1.058
0,0,0,1.4484,0,0.81829
0,0,0,1.3348,0,1.0189
0,0,0,1.332,0,0.79049
0,0,0,1.2866,0,0.87798
0,0,0,1.3875,0,0.79384
0,0,0,1.3616,0,0.89308
0,0,0,1.6593,0,0.78319
0,0,0,1.5833,0,0.89588
0,0,0,1.3925,0,1.0192
0,0,0,1.495,0,0.92558
0,0,0,1.5078,0,1.0194
0,0,0,1.3661,0,0.56332
0,0,0,0.69619,0,1.4335
0,0,0,0.69322,0,1.3771
0,0,0,0.44207,0,1.9125
0,0,0,0.44043,0,2.0278
0,0,0,0.3282,0,1.035
0,0,0,0.068962,0,1.2404
0,0,0,1.0613,0,1.3447
0,0,0,0.77756,0,1.2391
0,0,0,0.69294,0,1.535
0,0,0,0.77719,0,1.3741
0,0,0,0.93863,0,1.2519
0,0,0,0.70123,0,0.94271
0,0,0,0.41077,0,1.1175
0,0,0,0.65397,0,1.4123
0,0,0,0.68614,0,1.2401
0,0,0,0.40327,0,1.7571
0,0,0,0.039119,0,1.3293
0,0,0,0.040567,0,1.3768
0,0,0,0.67007,0,1.16
0,0,0,0.5361,0,1.1805
0,0,0,0.28515,0,1.4708
0,0,0,0.59624,0,1.7994
0,0,0,0.086995,0,1.6619
0,0,0,0.32378,0,1.6662
0,0,0,0.85302,0,1.0855
0,0,0,0.7938,0,1.1588
0,0,0,1.0618,0,1.4562
0,0,0,0.89683,0,1.3917
0,0,0,0.41076,0,1.5661
0,0,0,0.45249,0,1.6251
0,0,0,0.79011,0,1.4347
0,0,0,0.80364,0,1.5963
0,0,0,0.89706,0,1.2808
0,0,0,0.45016,0,1.18
0,0,0,1.0203,0,1.077
0,0,0,0.92389,0,1.1049
0,0,0,0.89649,0,1.3408
0,0,0,1.0197,0,1.3731
0,0,0,0.32586,0,1.2466
0,0,0,0.17765,0,1.2436
0,0,0,0.936,0,1.3703
0,0,0,0.81588,0,1.3408
0,0,0,0.60077,0,0.98198
0,0,0,0.40655,0,1.0452
0,0,0,0.2037,0,1.4231
0,0,0,0.28503,0,1.4235
0,0,0,0.41062,0,1.6836
0,0,0,1.0127,0,1.7183
0,0,0,0.32573,0,1.3527
0,0,0,0.20428,0,1.3268
0,0,0,0.081432,0,1.3993
0,0,0,0.039601,0,1.4683
0,0,0,0.64996,0,1.3464
0,0,0,0.52906,0,1.3751
0,0,0,0.16538,0,1.2977
0,0,0,0.16322,0,1.3504
0,0,0,0.080981,0,1.3511
0,0,0,0.6444,0,1.2813
0,0,0,0.87039,0,1.7343
0,0,0,0.32676,0,1.4949
0,0,0,0.16296,0,1.4463
0,0,0,0.67168,0,1.6519
0,0,0,0.57055,0,1.5786
0,0,0,0.56635,0,1.4129
0,0,0,1.0199,0,1.3157
0,0,0,0.93711,0,1.3127
0,0,0,0.32553,0,1.4005
0,0,0,0.20374,0,1.3758
0,0,0,0.08124,0,1.4457
0,0,0,0.080477,0,1.4948
0,0,0,0.7687,0,1.5418
0,0,0,0.8733,0,1.5792
0,0,0,0.56984,0,1.3585
0,0,0,0.4084,0,1.4042
0,0,0,0.64229,0,0.75695
0,0,0,0.4818,0,0.7135
0,0,0,0.058043,0,1.614
0,0,0,0.20374,0,1.5144
0,0,0,0.92912,0,1.549
0,0,0,1.0327,0,1.5505
0,0,0,0.53913,0,1.3087
0,0,0,0.45287,0,1.3025
0,0,0,0.16337,0,1.5521
0,0,0,0.28531,0,1.6119
0,0,0,0.22898,0,2.0237
0,0,0,0.057101,0,1.7093
0,0,0,0.20409,0,1.6106
0,0,0,0.31613,0,1.769
0,0,0,0.54102,0,2.0821
0,0,0,0.16788,0,1.7669
0,0,0,0.71399,0,0.52539
0,0,0,0.77947,0,0.3011
0,0,0,0.136,0,0.52806
0,0,0,0.28311,0,1.0879
0,0,0,0.29609,0,0.97062
0,0,0,0.21174,0,0.9774
0,0,0,0.20419,0,1.0888
0,0,0,0.055527,0,1.1865
0,0,0,0.16647,0,1.0353
0,0,0,0.080747,0,1.022
0,0,0,1.9705,0,2.0885
0,0,0,2.1041,0,0.83555
0,0,0,1.8688,0,0.61557
0,0,0,0.74896,0,2.047
0,0,0,0.53287,0,1.0513
0,0,0,0.7804,0,1.8902
0,0,0,0.90017,0,2.013
0,0,0,2.6187,0,2.0805
0,0,0,2.0541,0,0.74069
0,0,0,2.1098,0,1.0174
0,0,0,1.8259,0,1.0415
0,0,0,1.7407,0,1.1133
0,0,0,1.9267,0,0.87473
0,0,0,2.0305,0,1.7911
0,0,0,1.7308,0,1.7267
0,0,0,1.9263,0,1.9128
0,0,0,2.1805,0,0.92749
0,0,0,1.7824,0,1.4268
0,0,0,1.7379,0,1.0668
0,0,0,2.1868,0,1.8523
0,0,0,1.0117,0,1.6669
0,0,0,0.87249,0,1.918
0,0,0,0.81048,0,2.4142
0,0,0,1.7905,0,1.8635
0,0,0,0.69465,0,1.7435
0,0,0,0.70894,0,1.9622
0,0,0,0.85207,0,2.3342
0,0,0,0.7593,0,0.99282
0,0,0,1.0186,0,0.68041
0,0,0,1.6791,0,1.0239
0,0,0,1.0649,0,1.0677
0,0,0,1.6994,0,0.63592
0,0,0,0.74944,0,0.75658
0,0,0,1.7457,0,0.95512
0,0,0,1.3854,0,0.9272
0,0,0,1.0677,0,1.161
0,0,0,0.53215,0,1.7455
0,0,0,0.64348,0,0.87646
0,0,0,0.36913,0,0.77435
0,0,0,0.39946,0,1.3012
0,0,0,0.20463,0,1.9438
0,0,0,0.44195,0,0.82534
0,0,0,2.7575,0,1.2163
0,0,0,1.754,0,1.8132
0,0,0,1.7836,0,2.1159
0,0,0,1.7909,0,1.6745
0,0,0,1.8896,0,1.7548
0,0,0,1.7266,0,2.1603
0,0,0,1.7741,0,1.5304
0,0,0,2.148,0,1.9274
0,0,0,1.8171,0,1.73
0,0,0,2.3842,0,1.8205
0,0,0,1.8686,0,1.8484
0,0,0,2.0126,0,1.8832
0,0,0,2.0745,0,1.9526
0,0,0,2.1211,0,1.7582
0,0,0,2.0502,0,2.0401
0,0,0,1.8992,0,2.0114
0,0,0,1.8069,0,2.0385
0,0,0,1.7701,0,1.7595
0,0,0,2.5346,0,0.79996
0,0,0,1.8078,0,0.75348
0,0,0,2.1637,0,1.085
0,0,0,1.7976,0,0.91428
0,0,0,1.774,0,1.1353
0,0,0,2.037,0,0.97764
0,0,0,1.7742,0,1.0243
0,0,0,2.2409,0,1.0928
0,0,0,1.6936,0,1.0611
0,0,0,2.0173,0,0.90167
0,0,0,1.8785,0,1.0161
0,0,0,1.8679,0,0.93433
0,0,0,1.8966,0,0.78121
0,0,0,1.959,0,0.69516
0,0,0,1.7884,0,0.66924
0,0,0,1.818,0,1.4634
0,0,0,1.5247,0,1.7769
0,0,0,1.0694,0,1.192
0,0,0,0.97636,0,1.7538
0,0,0,1.0648,0,1.7323
0,0,0,0.92343,0,1.7771
0,0,0,0.75993,0,1.8072
0,0,0,0.93292,0,1.8568
0,0,0,0.83328,0,2.0836
0,0,0,0.99404,0,2.0441
0,0,0,1.0257,0,1.7688
0,0,0,1.058,0,1.688
0,0,0,1.0446,0,1.8191
0,0,0,1.0097,0,1.8702
0,0,0,1.488,0,0.67778
0,0,0,0.9928,0,0.75468
0,0,0,0.83103,0,0.71113
0,0,0,0.91738,0,1.0264
0,0,0,0.72276,0,0.8426
0,0,0,0.97569,0,1.0563
0,0,0,0.90094,0,0.78427
0,0,0,1.0899,0,0.63383
0,0,0,0.69196,0,1.0543
0,0,0,1.0268,0,1.0312
0,0,0,1.0452,0,0.97995
0,0,0,0.93213,0,0.94279
0,0,0,0.7843,0,0.9102
0,0,0,0.87278,0,0.88155
0,0,0,1.0117,0,0.92701
0,0,0,0.49453,0,1.306
0,0,0,0.49959,0,1.2772
0,0,0,0.53767,0,1.2443
0,0,0,0.79537,0,1.7349
0,0,0,1.0492,0,0.79872
0,0,0,2.01,0,1.0509
0,0,0,1.7524,0,1.9844
0,0,0,2.6228,0,0.81897
0,0,0,2.0293,0,1.7029
0,0,0,1.9691,0,1.745
0,0,0,1.0509,0,1.9886
0,0,0,1.6886,0,0.91888
0,0,0,1.7476,0,0.79296
0,0,0,0.77832,0,1.0684
0,0,0,0,0.01758,0
0,0,0,2.8,0.012933,0
